schema_version,ts,timeframe,source,open,high,low,close,volume,received_at,close_confirmed_at,is_closed,quality_flags
1,2021-12-09T01:00:00Z,1h,coinbase-exchange:BTC-USD,50458.39,50539.52,50200,50238.17,447.09902835,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T02:00:00Z,1h,coinbase-exchange:BTC-USD,50238.17,50336.19,49653.26,49935.39,595.24528948,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T03:00:00Z,1h,coinbase-exchange:BTC-USD,49935.38,49981.59,49487.74,49565.25,513.74125676,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T04:00:00Z,1h,coinbase-exchange:BTC-USD,49563.3,49854.49,49482.09,49851.69,344.59142904,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T05:00:00Z,1h,coinbase-exchange:BTC-USD,49851.69,49927.65,49668.64,49811.8,288.34775368,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T06:00:00Z,1h,coinbase-exchange:BTC-USD,49811.8,49902.53,49522.8,49660.08,409.33494421,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T07:00:00Z,1h,coinbase-exchange:BTC-USD,49666.56,50389.67,49230,50059.41,540.53856534,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T08:00:00Z,1h,coinbase-exchange:BTC-USD,50058.69,50062.62,49287.18,49545.8,380.39287966,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T09:00:00Z,1h,coinbase-exchange:BTC-USD,49546.98,49587.4,48935.76,49245.56,653.87701249,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T10:00:00Z,1h,coinbase-exchange:BTC-USD,49244.94,49447.55,48942.01,49355.33,362.73775291,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T11:00:00Z,1h,coinbase-exchange:BTC-USD,49351.79,49460.17,49068,49195.58,260.56127705,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T12:00:00Z,1h,coinbase-exchange:BTC-USD,49193.5,49667.02,48980.1,49449.69,406.82007948,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T13:00:00Z,1h,coinbase-exchange:BTC-USD,49454.38,49457.98,49091.53,49383.23,351.9628473,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T14:00:00Z,1h,coinbase-exchange:BTC-USD,49384.48,49490.25,48529.86,48600,939.14809234,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T15:00:00Z,1h,coinbase-exchange:BTC-USD,48600.01,48806.9,48100,48503.19,1509.21650044,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T16:00:00Z,1h,coinbase-exchange:BTC-USD,48503.2,48868.06,48250,48546.75,828.04342312,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T17:00:00Z,1h,coinbase-exchange:BTC-USD,48544.51,48739.7,48156,48210.68,595.49959028,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T18:00:00Z,1h,coinbase-exchange:BTC-USD,48208.72,48385.36,47510,47790.43,1453.00432899,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T19:00:00Z,1h,coinbase-exchange:BTC-USD,47784.75,48024.24,47580.01,47623.88,1013.3081386,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T20:00:00Z,1h,coinbase-exchange:BTC-USD,47622.47,47734.94,47323.23,47688.63,1379.11455967,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T21:00:00Z,1h,coinbase-exchange:BTC-USD,47685.18,48165.04,47582.99,47999.35,763.70098385,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T22:00:00Z,1h,coinbase-exchange:BTC-USD,47990.45,48465.16,47710.99,47969.65,682.04199059,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-09T23:00:00Z,1h,coinbase-exchange:BTC-USD,47969.65,48278.55,47539.94,47568.43,531.09190487,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T00:00:00Z,1h,coinbase-exchange:BTC-USD,47568.43,48802.92,47455,48047.25,989.96479407,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T01:00:00Z,1h,coinbase-exchange:BTC-USD,48051.1,48579.41,47797.88,48436.79,469.04588397,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T02:00:00Z,1h,coinbase-exchange:BTC-USD,48436.78,48805.21,48308.26,48552.18,366.3773236,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T03:00:00Z,1h,coinbase-exchange:BTC-USD,48555.79,48605.05,48243.19,48393.18,290.71482975,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T04:00:00Z,1h,coinbase-exchange:BTC-USD,48393.17,48587.36,48179.52,48195.71,245.61910467,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T05:00:00Z,1h,coinbase-exchange:BTC-USD,48187.52,48373.2,48068.79,48264.63,199.83276712,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T06:00:00Z,1h,coinbase-exchange:BTC-USD,48265.25,48446.95,47844.64,47875.77,274.59807326,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T07:00:00Z,1h,coinbase-exchange:BTC-USD,47875.29,48048.34,47568.06,47686.32,783.41124267,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T08:00:00Z,1h,coinbase-exchange:BTC-USD,47686.31,48195.36,47630.32,48110.26,446.52355015,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T09:00:00Z,1h,coinbase-exchange:BTC-USD,48114.21,48516.1,47893.86,48388.08,324.33769256,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T10:00:00Z,1h,coinbase-exchange:BTC-USD,48388.08,48514.44,48154.91,48229.71,213.02470159,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T11:00:00Z,1h,coinbase-exchange:BTC-USD,48229.71,48748.78,48220,48738.34,250.69822596,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T12:00:00Z,1h,coinbase-exchange:BTC-USD,48735.69,49305.99,48683.21,49120.1,495.37222408,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T13:00:00Z,1h,coinbase-exchange:BTC-USD,49116.11,50148.49,48864.82,49636.84,921.11999214,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T14:00:00Z,1h,coinbase-exchange:BTC-USD,49636.83,49860.69,48161.2,48302.76,1062.14587286,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T15:00:00Z,1h,coinbase-exchange:BTC-USD,48300.8,48619.53,47757.11,47988.27,1081.86186307,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T16:00:00Z,1h,coinbase-exchange:BTC-USD,47992.51,47993.92,47185.11,47556.07,1577.66013752,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T17:00:00Z,1h,coinbase-exchange:BTC-USD,47556.08,47774.42,47312.61,47738.1,871.61492226,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T18:00:00Z,1h,coinbase-exchange:BTC-USD,47741.31,48338.54,47654.38,47848.01,821.34975797,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T19:00:00Z,1h,coinbase-exchange:BTC-USD,47846.8,48225,47682.2,48121.77,728.77180627,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T20:00:00Z,1h,coinbase-exchange:BTC-USD,48123.29,48479.78,48110.9,48427.49,748.84893644,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T21:00:00Z,1h,coinbase-exchange:BTC-USD,48437.49,48546,47818.78,47936.58,938.82891593,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T22:00:00Z,1h,coinbase-exchange:BTC-USD,47936.58,48116.62,47480.46,47538.26,596.23503376,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-10T23:00:00Z,1h,coinbase-exchange:BTC-USD,47549.69,47829.68,46900,47170.94,991.61656653,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T00:00:00Z,1h,coinbase-exchange:BTC-USD,47170.94,48494.62,46786.78,47771.25,1795.34777256,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T01:00:00Z,1h,coinbase-exchange:BTC-USD,47769.79,48277.34,47677.7,47939.94,442.91016863,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T02:00:00Z,1h,coinbase-exchange:BTC-USD,47948.04,48283.23,47921.45,48271.88,366.73085055,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T03:00:00Z,1h,coinbase-exchange:BTC-USD,48275.94,48700,48183.37,48332.05,521.0851209,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T04:00:00Z,1h,coinbase-exchange:BTC-USD,48332.19,48636.69,48287.74,48562.59,310.26056811,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T05:00:00Z,1h,coinbase-exchange:BTC-USD,48562.61,48616.74,48178.78,48349.6,753.17457509,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T06:00:00Z,1h,coinbase-exchange:BTC-USD,48342.94,48896.75,48047.01,48084.63,350.83717344,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T07:00:00Z,1h,coinbase-exchange:BTC-USD,48076.99,48200.22,47809.12,48060.14,285.83593819,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T08:00:00Z,1h,coinbase-exchange:BTC-USD,48057.49,48911.92,47890.77,48416.15,502.10557406,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T09:00:00Z,1h,coinbase-exchange:BTC-USD,48420.67,48661.41,48144,48562.74,349.29664297,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T10:00:00Z,1h,coinbase-exchange:BTC-USD,48562.74,48625.18,48357.07,48410.6,189.79812304,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T11:00:00Z,1h,coinbase-exchange:BTC-USD,48410.6,48487.5,48194.32,48262.73,186.40509562,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T12:00:00Z,1h,coinbase-exchange:BTC-USD,48269.83,48611.36,48220.01,48551.6,232.34887851,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T13:00:00Z,1h,coinbase-exchange:BTC-USD,48551.57,48941.36,48247.36,48387.59,310.68485569,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T14:00:00Z,1h,coinbase-exchange:BTC-USD,48389.36,48582.92,48189.16,48490.56,217.49778587,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T15:00:00Z,1h,coinbase-exchange:BTC-USD,48490.57,48805.75,48462.88,48789.42,319.15019698,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T16:00:00Z,1h,coinbase-exchange:BTC-USD,48788.86,49306.83,48718.73,49011.4,610.68358404,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T17:00:00Z,1h,coinbase-exchange:BTC-USD,49017.43,49076.72,48596.6,48724.64,319.81948629,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T18:00:00Z,1h,coinbase-exchange:BTC-USD,48719.89,48897.2,48585.71,48704.32,445.06251136,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T19:00:00Z,1h,coinbase-exchange:BTC-USD,48703.55,48814.07,48400,48423.63,377.32560642,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T20:00:00Z,1h,coinbase-exchange:BTC-USD,48423.63,48752.73,48404.26,48584.4,433.77197502,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T21:00:00Z,1h,coinbase-exchange:BTC-USD,48585.63,48864.82,48416.98,48811.59,421.43321004,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T22:00:00Z,1h,coinbase-exchange:BTC-USD,48811.59,49149.99,48671.98,48853.17,445.42830312,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-11T23:00:00Z,1h,coinbase-exchange:BTC-USD,48852.49,49517.18,48820.82,49407.75,858.22974469,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T00:00:00Z,1h,coinbase-exchange:BTC-USD,49424.47,49721.59,49243.5,49361.57,558.23619749,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T01:00:00Z,1h,coinbase-exchange:BTC-USD,49362.45,49488.9,49012.46,49206.3,302.21381402,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T02:00:00Z,1h,coinbase-exchange:BTC-USD,49206.29,49379.22,49050,49075.26,279.71097756,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T03:00:00Z,1h,coinbase-exchange:BTC-USD,49077.35,49417.67,49065.83,49335.52,247.1050213,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T04:00:00Z,1h,coinbase-exchange:BTC-USD,49330,49375.32,48854.8,48898.62,365.13145731,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T05:00:00Z,1h,coinbase-exchange:BTC-USD,48894.81,49100.67,48859.11,49011.32,204.99440685,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T06:00:00Z,1h,coinbase-exchange:BTC-USD,49011.32,49249.97,48970.64,49196.68,177.92933617,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T07:00:00Z,1h,coinbase-exchange:BTC-USD,49193.97,49400,49118.04,49338.61,199.27330069,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T08:00:00Z,1h,coinbase-exchange:BTC-USD,49332.62,49405.4,48978.03,48994.53,238.12300693,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T09:00:00Z,1h,coinbase-exchange:BTC-USD,48992.53,49178.38,48753,48847.33,219.54923185,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T10:00:00Z,1h,coinbase-exchange:BTC-USD,48848.51,48981.31,48665.43,48957.28,235.06787962,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T11:00:00Z,1h,coinbase-exchange:BTC-USD,48957.28,49332.28,48872.19,49159.96,234.83686087,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T12:00:00Z,1h,coinbase-exchange:BTC-USD,49163.68,49666.76,49136.66,49548.67,554.45169222,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T13:00:00Z,1h,coinbase-exchange:BTC-USD,49542.39,49925.62,49534.71,49838.12,342.67040893,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T14:00:00Z,1h,coinbase-exchange:BTC-USD,49831.3,49960,49549.19,49908.67,362.32371572,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T15:00:00Z,1h,coinbase-exchange:BTC-USD,49908.66,49960,49611.11,49661.27,318.11186178,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T16:00:00Z,1h,coinbase-exchange:BTC-USD,49658.41,49926.28,49537.51,49913.26,506.43896079,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T17:00:00Z,1h,coinbase-exchange:BTC-USD,49901.28,50492.47,49805.16,50283.71,1650.84882108,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T18:00:00Z,1h,coinbase-exchange:BTC-USD,50274.37,50828.13,50274.37,50489.97,1629.23504811,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T19:00:00Z,1h,coinbase-exchange:BTC-USD,50481.75,50621.33,50148.04,50240.2,424.45532827,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T20:00:00Z,1h,coinbase-exchange:BTC-USD,50245.59,50589.46,50180.32,50305.85,410.23378512,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T21:00:00Z,1h,coinbase-exchange:BTC-USD,50306.08,50334.74,49902.78,49969.58,328.27029081,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T22:00:00Z,1h,coinbase-exchange:BTC-USD,49966.53,50426.32,49951.72,50317.33,360.39739341,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-12T23:00:00Z,1h,coinbase-exchange:BTC-USD,50317.99,50400,49989.23,50089.64,261.47300616,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T00:00:00Z,1h,coinbase-exchange:BTC-USD,50089.64,50218.42,49570.7,49652.89,419.30309499,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T01:00:00Z,1h,coinbase-exchange:BTC-USD,49663.75,49664.16,48595.01,48624.41,929.60098877,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T02:00:00Z,1h,coinbase-exchange:BTC-USD,48625.72,48912.18,48464.66,48803.24,525.37770963,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T03:00:00Z,1h,coinbase-exchange:BTC-USD,48803.24,49114.07,48725.23,48909.61,304.71711725,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T04:00:00Z,1h,coinbase-exchange:BTC-USD,48909.61,49139.84,48791.14,49065.42,279.46927475,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T05:00:00Z,1h,coinbase-exchange:BTC-USD,49065.45,49372.08,48878.93,49277.32,371.96592116,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T06:00:00Z,1h,coinbase-exchange:BTC-USD,49272.45,49335.46,48880.82,48964.22,196.74309899,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T07:00:00Z,1h,coinbase-exchange:BTC-USD,48954.57,49014.12,48609.37,48773.24,373.58755714,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T08:00:00Z,1h,coinbase-exchange:BTC-USD,48766.89,49204.64,48200,49048.71,556.43459821,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T09:00:00Z,1h,coinbase-exchange:BTC-USD,49048.72,49059.68,48730.62,48900.21,175.44543592,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T10:00:00Z,1h,coinbase-exchange:BTC-USD,48900.2,48941.96,48524.12,48720.98,165.7623745,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T11:00:00Z,1h,coinbase-exchange:BTC-USD,48715.2,48941.1,48603.25,48884.3,160.10234536,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T12:00:00Z,1h,coinbase-exchange:BTC-USD,48880.38,49034.29,48551.5,48597.33,333.3411925,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T13:00:00Z,1h,coinbase-exchange:BTC-USD,48604.1,48666.58,48188.11,48452.78,716.05620014,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T14:00:00Z,1h,coinbase-exchange:BTC-USD,48452.78,48452.78,47707.22,47958.52,1322.64788796,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T15:00:00Z,1h,coinbase-exchange:BTC-USD,47958.52,47963.7,47013.47,47269.91,1988.20910448,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T16:00:00Z,1h,coinbase-exchange:BTC-USD,47269.91,47593.42,46640,47137.05,1917.05097312,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T17:00:00Z,1h,coinbase-exchange:BTC-USD,47137.05,47958.52,47066.22,47519.48,1461.06024822,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T18:00:00Z,1h,coinbase-exchange:BTC-USD,47524.65,47690,47313.63,47447.7,729.24137643,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T19:00:00Z,1h,coinbase-exchange:BTC-USD,47447.71,47452.08,45727.92,46777.53,3249.23106804,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T20:00:00Z,1h,coinbase-exchange:BTC-USD,46777.53,46996.3,46388,46660.77,1992.80734012,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T21:00:00Z,1h,coinbase-exchange:BTC-USD,46664.61,46959.62,46260,46829.99,1225.93692172,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T22:00:00Z,1h,coinbase-exchange:BTC-USD,46829.92,47292.73,46710.94,46914.02,702.4429102,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-13T23:00:00Z,1h,coinbase-exchange:BTC-USD,46915.74,47091.06,46586.77,46727.89,700.75360669,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T00:00:00Z,1h,coinbase-exchange:BTC-USD,46727.89,47243.18,46300,47022.75,870.20141999,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T01:00:00Z,1h,coinbase-exchange:BTC-USD,47018.78,47128.52,46607.9,46889.47,559.42597805,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T02:00:00Z,1h,coinbase-exchange:BTC-USD,46899.17,47081.39,46700.26,47052.39,466.22603627,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T03:00:00Z,1h,coinbase-exchange:BTC-USD,47052.39,47130.37,46782.86,46977.81,328.5001809,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T04:00:00Z,1h,coinbase-exchange:BTC-USD,46977.8,47207.92,46890.12,47017.01,519.01310875,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T05:00:00Z,1h,coinbase-exchange:BTC-USD,47017.02,47142.1,46695.1,46709.76,336.82883182,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T06:00:00Z,1h,coinbase-exchange:BTC-USD,46709.76,46881.26,46344.93,46689.6,520.16250581,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T07:00:00Z,1h,coinbase-exchange:BTC-USD,46684.85,47053.99,46548.72,47009.7,342.04210556,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T08:00:00Z,1h,coinbase-exchange:BTC-USD,47016.15,47532.18,46987.67,47478.33,562.48550472,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T09:00:00Z,1h,coinbase-exchange:BTC-USD,47483.7,47516.75,46819.36,46847.85,320.50933836,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T10:00:00Z,1h,coinbase-exchange:BTC-USD,46851.09,47399.38,46808.05,47365.26,443.39776543,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T11:00:00Z,1h,coinbase-exchange:BTC-USD,47364.31,47763.55,47196.81,47628.67,365.68614562,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T12:00:00Z,1h,coinbase-exchange:BTC-USD,47629.75,47984.49,47526,47526,723.82692596,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T13:00:00Z,1h,coinbase-exchange:BTC-USD,47533.71,47694.82,47000,47180.14,1086.57710972,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T14:00:00Z,1h,coinbase-exchange:BTC-USD,47180.38,47339.22,46825.17,47304.54,781.01990667,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T15:00:00Z,1h,coinbase-exchange:BTC-USD,47304.54,47545.66,46635.56,46853.75,809.70350492,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T16:00:00Z,1h,coinbase-exchange:BTC-USD,46860.09,47150,46566.08,46723.73,1171.38634883,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T17:00:00Z,1h,coinbase-exchange:BTC-USD,46726.86,47097.29,46558.74,46634.52,873.54849069,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
1,2021-12-14T18:00:00Z,1h,coinbase-exchange:BTC-USD,46631.14,46967.05,46459.5,46653.28,718.12128304,2026-08-16T15:06:42.398207Z,2026-08-16T15:06:42.398207Z,true,
